date,ticker,descr,close,retx
2015-05-06,SP500,S&P 500 Index,2080.15,-0.004455697000000001
2015-05-07,SP500,S&P 500 Index,2088.0,0.003773766
2015-05-08,SP500,S&P 500 Index,2116.1,0.01345785
2015-05-11,SP500,S&P 500 Index,2105.33,-0.005089552000000001
2015-05-12,SP500,S&P 500 Index,2099.12,-0.002949656
2015-05-13,SP500,S&P 500 Index,2098.48,-0.0003048897
2015-05-14,SP500,S&P 500 Index,2121.1,0.01077923
2015-05-15,SP500,S&P 500 Index,2122.73,0.0007684692
2015-05-18,SP500,S&P 500 Index,2129.2,0.003047962
2015-05-19,SP500,S&P 500 Index,2127.83,-0.0006434342
2015-05-20,SP500,S&P 500 Index,2125.85,-0.0009305255
2015-05-21,SP500,S&P 500 Index,2130.82,0.002337888
2015-05-22,SP500,S&P 500 Index,2126.06,-0.002233882
2015-05-26,SP500,S&P 500 Index,2104.2,-0.01028193
2015-05-27,SP500,S&P 500 Index,2123.48,0.009162627000000001
2015-05-28,SP500,S&P 500 Index,2120.79,-0.001266788
2015-05-29,SP500,S&P 500 Index,2107.39,-0.0063184
2015-06-01,SP500,S&P 500 Index,2111.73,0.002059419
2015-06-02,SP500,S&P 500 Index,2109.6,-0.001008652
2015-06-03,SP500,S&P 500 Index,2114.07,0.002118885
2015-06-04,SP500,S&P 500 Index,2095.84,-0.008623177000000001
2015-06-05,SP500,S&P 500 Index,2092.83,-0.001436178
2015-06-08,SP500,S&P 500 Index,2079.28,-0.006474487
2015-06-09,SP500,S&P 500 Index,2080.15,0.0004184141
2015-06-10,SP500,S&P 500 Index,2105.2,0.0120424
2015-06-11,SP500,S&P 500 Index,2108.86,0.001738552
2015-06-12,SP500,S&P 500 Index,2094.11,-0.0069943
2015-06-15,SP500,S&P 500 Index,2084.43,-0.004622489
2015-06-16,SP500,S&P 500 Index,2096.29,0.005689805
2015-06-17,SP500,S&P 500 Index,2100.44,0.001979688
2015-06-18,SP500,S&P 500 Index,2121.24,0.009902687
2015-06-19,SP500,S&P 500 Index,2109.99,-0.005303502000000001
2015-06-22,SP500,S&P 500 Index,2122.85,0.006094816
2015-06-23,SP500,S&P 500 Index,2124.2,0.0006359376
2015-06-24,SP500,S&P 500 Index,2108.58,-0.007353357
2015-06-25,SP500,S&P 500 Index,2102.31,-0.002973565
2015-06-26,SP500,S&P 500 Index,2101.49,-0.0003900471
2015-06-29,SP500,S&P 500 Index,2057.64,-0.02086615
2015-06-30,SP500,S&P 500 Index,2063.11,0.002658385
2015-07-01,SP500,S&P 500 Index,2077.42,0.006936131000000001
2015-07-02,SP500,S&P 500 Index,2076.78,-0.0003080744
2015-07-06,SP500,S&P 500 Index,2068.76,-0.003861747
2015-07-07,SP500,S&P 500 Index,2081.34,0.006080938
2015-07-08,SP500,S&P 500 Index,2046.68,-0.01665273
2015-07-09,SP500,S&P 500 Index,2051.31,0.0022622
2015-07-10,SP500,S&P 500 Index,2076.62,0.01233846
2015-07-13,SP500,S&P 500 Index,2099.6,0.01106606
2015-07-14,SP500,S&P 500 Index,2108.95,0.004453229
2015-07-15,SP500,S&P 500 Index,2107.4,-0.0007349629
2015-07-16,SP500,S&P 500 Index,2124.29,0.008014616
2015-07-17,SP500,S&P 500 Index,2126.64,0.001106252
2015-07-20,SP500,S&P 500 Index,2128.28,0.0007711696
2015-07-21,SP500,S&P 500 Index,2119.21,-0.004261657
2015-07-22,SP500,S&P 500 Index,2114.15,-0.002387682
2015-07-23,SP500,S&P 500 Index,2102.15,-0.00567604
2015-07-24,SP500,S&P 500 Index,2079.65,-0.01070333
2015-07-27,SP500,S&P 500 Index,2067.64,-0.005775010000000001
2015-07-28,SP500,S&P 500 Index,2093.25,0.0123861
2015-07-29,SP500,S&P 500 Index,2108.57,0.007318763000000001
2015-07-30,SP500,S&P 500 Index,2108.63,2.84553e-05
2015-07-31,SP500,S&P 500 Index,2103.84,-0.002271617
2015-08-03,SP500,S&P 500 Index,2098.04,-0.002756864
2015-08-04,SP500,S&P 500 Index,2093.32,-0.002249719
2015-08-05,SP500,S&P 500 Index,2099.84,0.00311467
2015-08-06,SP500,S&P 500 Index,2083.56,-0.007752972
2015-08-07,SP500,S&P 500 Index,2077.57,-0.002874887
2015-08-10,SP500,S&P 500 Index,2104.18,0.01280823
2015-08-11,SP500,S&P 500 Index,2084.07,-0.009557167
2015-08-12,SP500,S&P 500 Index,2086.05,0.000950064
2015-08-13,SP500,S&P 500 Index,2083.39,-0.001275137
2015-08-14,SP500,S&P 500 Index,2091.54,0.003911894
2015-08-17,SP500,S&P 500 Index,2102.44,0.005211471000000001
2015-08-18,SP500,S&P 500 Index,2096.92,-0.002625521
2015-08-19,SP500,S&P 500 Index,2079.61,-0.008254965000000001
2015-08-20,SP500,S&P 500 Index,2035.73,-0.02110011
2015-08-21,SP500,S&P 500 Index,1970.89,-0.03185098
2015-08-24,SP500,S&P 500 Index,1893.21,-0.03941366
2015-08-25,SP500,S&P 500 Index,1867.61,-0.01352201
2015-08-26,SP500,S&P 500 Index,1940.51,0.03903385
2015-08-27,SP500,S&P 500 Index,1987.66,0.02429774
2015-08-28,SP500,S&P 500 Index,1988.87,0.000608756
2015-08-31,SP500,S&P 500 Index,1972.18,-0.0083917
2015-09-01,SP500,S&P 500 Index,1913.85,-0.02957641
2015-09-02,SP500,S&P 500 Index,1948.86,0.01829297
2015-09-03,SP500,S&P 500 Index,1951.13,0.001164783
2015-09-04,SP500,S&P 500 Index,1921.22,-0.01532958
2015-09-08,SP500,S&P 500 Index,1969.41,0.02508302
2015-09-09,SP500,S&P 500 Index,1942.04,-0.01389756
2015-09-10,SP500,S&P 500 Index,1952.29,0.005277955
2015-09-11,SP500,S&P 500 Index,1961.05,0.004487038
2015-09-14,SP500,S&P 500 Index,1953.03,-0.004089646000000001
2015-09-15,SP500,S&P 500 Index,1978.09,0.01283134
2015-09-16,SP500,S&P 500 Index,1995.31,0.008705367
2015-09-17,SP500,S&P 500 Index,1990.2,-0.002561006
2015-09-18,SP500,S&P 500 Index,1958.03,-0.0161642
2015-09-21,SP500,S&P 500 Index,1966.97,0.004565814000000001
2015-09-22,SP500,S&P 500 Index,1942.74,-0.01231844
2015-09-23,SP500,S&P 500 Index,1938.76,-0.002048653
2015-09-24,SP500,S&P 500 Index,1932.24,-0.003362974
2015-09-25,SP500,S&P 500 Index,1931.34,-0.0004657806
2015-09-28,SP500,S&P 500 Index,1881.77,-0.02566612
2015-09-29,SP500,S&P 500 Index,1884.09,0.001232882
2015-09-30,SP500,S&P 500 Index,1920.03,0.01907552
2015-10-01,SP500,S&P 500 Index,1923.82,0.001973927
2015-10-02,SP500,S&P 500 Index,1951.36,0.01431527
2015-10-05,SP500,S&P 500 Index,1987.05,0.01828981
2015-10-06,SP500,S&P 500 Index,1979.92,-0.003588234
2015-10-07,SP500,S&P 500 Index,1995.83,0.008035678000000001
2015-10-08,SP500,S&P 500 Index,2013.43,0.008818386000000001
2015-10-09,SP500,S&P 500 Index,2014.89,0.0007251307000000001
2015-10-12,SP500,S&P 500 Index,2017.46,0.001275504
2015-10-13,SP500,S&P 500 Index,2003.69,-0.006825414
2015-10-14,SP500,S&P 500 Index,1994.24,-0.004716299
2015-10-15,SP500,S&P 500 Index,2023.86,0.01485278
2015-10-16,SP500,S&P 500 Index,2033.11,0.004570474000000001
2015-10-19,SP500,S&P 500 Index,2033.66,0.0002705215
2015-10-20,SP500,S&P 500 Index,2030.77,-0.001421083
2015-10-21,SP500,S&P 500 Index,2018.94,-0.005825377000000001
2015-10-22,SP500,S&P 500 Index,2052.51,0.01662754
2015-10-23,SP500,S&P 500 Index,2075.15,0.0110304
2015-10-26,SP500,S&P 500 Index,2071.18,-0.001913115
2015-10-27,SP500,S&P 500 Index,2065.89,-0.0025541
2015-10-28,SP500,S&P 500 Index,2090.35,0.01183993
2015-10-29,SP500,S&P 500 Index,2089.41,-0.0004496855
2015-10-30,SP500,S&P 500 Index,2079.36,-0.004809971000000001
2015-11-02,SP500,S&P 500 Index,2104.05,0.01187385
2015-11-03,SP500,S&P 500 Index,2109.79,0.002728072
2015-11-04,SP500,S&P 500 Index,2102.31,-0.003545376
2015-11-05,SP500,S&P 500 Index,2099.93,-0.001132088
2015-11-06,SP500,S&P 500 Index,2099.2,-0.0003476306
2015-11-09,SP500,S&P 500 Index,2078.58,-0.009822790000000001
2015-11-10,SP500,S&P 500 Index,2081.72,0.001510647
2015-11-11,SP500,S&P 500 Index,2075.0,-0.0032281
2015-11-12,SP500,S&P 500 Index,2045.97,-0.01399036
2015-11-13,SP500,S&P 500 Index,2023.04,-0.0112074
2015-11-16,SP500,S&P 500 Index,2053.19,0.01490331
2015-11-17,SP500,S&P 500 Index,2050.44,-0.001339379
2015-11-18,SP500,S&P 500 Index,2083.58,0.01616238
2015-11-19,SP500,S&P 500 Index,2081.24,-0.001123067
2015-11-20,SP500,S&P 500 Index,2089.17,0.003810229
2015-11-23,SP500,S&P 500 Index,2086.59,-0.00123494
2015-11-24,SP500,S&P 500 Index,2089.14,0.00122209
2015-11-25,SP500,S&P 500 Index,2088.87,-0.0001292398
2015-11-27,SP500,S&P 500 Index,2090.11,0.0005936224000000001
2015-11-30,SP500,S&P 500 Index,2080.41,-0.004640904
2015-12-01,SP500,S&P 500 Index,2102.63,0.01068059
2015-12-02,SP500,S&P 500 Index,2079.51,-0.01099575
2015-12-03,SP500,S&P 500 Index,2049.62,-0.01437358
2015-12-04,SP500,S&P 500 Index,2091.69,0.02052576
2015-12-07,SP500,S&P 500 Index,2077.07,-0.006989563000000001
2015-12-08,SP500,S&P 500 Index,2063.59,-0.006489911
2015-12-09,SP500,S&P 500 Index,2047.62,-0.007738940000000001
2015-12-10,SP500,S&P 500 Index,2052.23,0.002251394
2015-12-11,SP500,S&P 500 Index,2012.37,-0.01942278
2015-12-14,SP500,S&P 500 Index,2021.94,0.004755587
2015-12-15,SP500,S&P 500 Index,2043.41,0.01061852
2015-12-16,SP500,S&P 500 Index,2073.07,0.01451495
2015-12-17,SP500,S&P 500 Index,2041.89,-0.0150405
2015-12-18,SP500,S&P 500 Index,2005.55,-0.01779724
2015-12-21,SP500,S&P 500 Index,2021.15,0.007778415
2015-12-22,SP500,S&P 500 Index,2038.97,0.008816763
2015-12-23,SP500,S&P 500 Index,2064.29,0.01241803
2015-12-24,SP500,S&P 500 Index,2060.99,-0.001598613
2015-12-28,SP500,S&P 500 Index,2056.5,-0.002178565
2015-12-29,SP500,S&P 500 Index,2078.36,0.01062971
2015-12-30,SP500,S&P 500 Index,2063.36,-0.007217229
2015-12-31,SP500,S&P 500 Index,2043.94,-0.009411833000000001
2016-01-04,SP500,S&P 500 Index,2012.66,-0.01530378
2016-01-05,SP500,S&P 500 Index,2016.71,0.002012262
2016-01-06,SP500,S&P 500 Index,1990.26,-0.01311542
2016-01-07,SP500,S&P 500 Index,1943.09,-0.02370042
2016-01-08,SP500,S&P 500 Index,1922.03,-0.01083841
2016-01-11,SP500,S&P 500 Index,1923.67,0.0008532645
2016-01-12,SP500,S&P 500 Index,1938.68,0.007802794000000001
2016-01-13,SP500,S&P 500 Index,1890.28,-0.02496544
2016-01-14,SP500,S&P 500 Index,1921.84,0.01669594
2016-01-15,SP500,S&P 500 Index,1880.33,-0.02159909
2016-01-19,SP500,S&P 500 Index,1881.33,0.0005318216
2016-01-20,SP500,S&P 500 Index,1859.33,-0.01169385
2016-01-21,SP500,S&P 500 Index,1868.99,0.00519542
2016-01-22,SP500,S&P 500 Index,1906.9,0.02028368
2016-01-25,SP500,S&P 500 Index,1877.08,-0.01563795
2016-01-26,SP500,S&P 500 Index,1903.63,0.01414431
2016-01-27,SP500,S&P 500 Index,1882.95,-0.01086346
2016-01-28,SP500,S&P 500 Index,1893.36,0.005528559000000001
2016-01-29,SP500,S&P 500 Index,1940.24,0.02476021
2016-02-01,SP500,S&P 500 Index,1939.38,-0.0004432441
2016-02-02,SP500,S&P 500 Index,1903.03,-0.0187431
2016-02-03,SP500,S&P 500 Index,1912.53,0.004992039
2016-02-04,SP500,S&P 500 Index,1915.45,0.001526773
2016-02-05,SP500,S&P 500 Index,1880.05,-0.0184813
2016-02-08,SP500,S&P 500 Index,1853.44,-0.01415388
2016-02-09,SP500,S&P 500 Index,1852.21,-0.0006636309
2016-02-10,SP500,S&P 500 Index,1851.86,-0.0001889635
2016-02-11,SP500,S&P 500 Index,1829.08,-0.01230115
2016-02-12,SP500,S&P 500 Index,1864.78,0.01951801
2016-02-16,SP500,S&P 500 Index,1895.58,0.01651669
2016-02-17,SP500,S&P 500 Index,1926.82,0.01648044
2016-02-18,SP500,S&P 500 Index,1917.83,-0.004665718
2016-02-19,SP500,S&P 500 Index,1917.78,-2.607113e-05
2016-02-22,SP500,S&P 500 Index,1945.5,0.01445421
2016-02-23,SP500,S&P 500 Index,1921.27,-0.01245438
2016-02-24,SP500,S&P 500 Index,1929.8,0.004439772000000001
2016-02-25,SP500,S&P 500 Index,1951.7,0.01134833
2016-02-26,SP500,S&P 500 Index,1948.05,-0.001870164
2016-02-29,SP500,S&P 500 Index,1932.23,-0.008120941000000001
2016-03-01,SP500,S&P 500 Index,1978.35,0.02386879
2016-03-02,SP500,S&P 500 Index,1986.45,0.004094321000000001
2016-03-03,SP500,S&P 500 Index,1993.4,0.003498704
2016-03-04,SP500,S&P 500 Index,1999.99,0.003305909
2016-03-07,SP500,S&P 500 Index,2001.76,0.0008850044
2016-03-08,SP500,S&P 500 Index,1979.26,-0.01124011
2016-03-09,SP500,S&P 500 Index,1989.26,0.005052393000000001
2016-03-10,SP500,S&P 500 Index,1989.57,0.0001558368
2016-03-11,SP500,S&P 500 Index,2022.19,0.0163955
2016-03-14,SP500,S&P 500 Index,2019.64,-0.001261009
2016-03-15,SP500,S&P 500 Index,2015.93,-0.001836961
2016-03-16,SP500,S&P 500 Index,2027.22,0.005600393
2016-03-17,SP500,S&P 500 Index,2040.59,0.006595239
2016-03-18,SP500,S&P 500 Index,2049.58,0.004405588
2016-03-21,SP500,S&P 500 Index,2051.6,0.0009855678
2016-03-22,SP500,S&P 500 Index,2049.8,-0.000877364
2016-03-23,SP500,S&P 500 Index,2036.71,-0.006385989000000001
2016-03-24,SP500,S&P 500 Index,2035.94,-0.0003780607
2016-03-28,SP500,S&P 500 Index,2037.05,0.0005452027
2016-03-29,SP500,S&P 500 Index,2055.01,0.008816672000000001
2016-03-30,SP500,S&P 500 Index,2063.95,0.004350344
2016-03-31,SP500,S&P 500 Index,2059.74,-0.002039778
2016-04-01,SP500,S&P 500 Index,2072.78,0.006330896000000001
2016-04-04,SP500,S&P 500 Index,2066.13,-0.003208252
2016-04-05,SP500,S&P 500 Index,2045.17,-0.01014457
2016-04-06,SP500,S&P 500 Index,2066.66,0.01050768
2016-04-07,SP500,S&P 500 Index,2041.91,-0.01197585
2016-04-08,SP500,S&P 500 Index,2047.6,0.002786607
2016-04-11,SP500,S&P 500 Index,2041.99,-0.002739793
2016-04-12,SP500,S&P 500 Index,2061.72,0.009662143
2016-04-13,SP500,S&P 500 Index,2082.42,0.01004016
2016-04-14,SP500,S&P 500 Index,2082.78,0.0001728758
2016-04-15,SP500,S&P 500 Index,2080.73,-0.0009842614
2016-04-18,SP500,S&P 500 Index,2094.34,0.006540974000000001
2016-04-19,SP500,S&P 500 Index,2100.8,0.003084504
2016-04-20,SP500,S&P 500 Index,2102.4,0.0007616146000000001
2016-04-21,SP500,S&P 500 Index,2091.48,-0.005194064
2016-04-22,SP500,S&P 500 Index,2091.58,4.781303e-05
2016-04-25,SP500,S&P 500 Index,2087.79,-0.001812027
2016-04-26,SP500,S&P 500 Index,2091.7,0.001872794
2016-04-27,SP500,S&P 500 Index,2095.15,0.001649376
2016-04-28,SP500,S&P 500 Index,2075.81,-0.009230843
2016-04-29,SP500,S&P 500 Index,2065.3,-0.005063084000000001
2016-05-02,SP500,S&P 500 Index,2081.43,0.007810004000000001
2016-05-03,SP500,S&P 500 Index,2063.37,-0.008676727
2016-05-04,SP500,S&P 500 Index,2051.12,-0.005936889000000001
2016-05-05,SP500,S&P 500 Index,2050.63,-0.0002388939
2016-05-06,SP500,S&P 500 Index,2057.14,0.003174634
2016-05-09,SP500,S&P 500 Index,2058.69,0.0007534733
2016-05-10,SP500,S&P 500 Index,2084.39,0.01248367
2016-05-11,SP500,S&P 500 Index,2064.46,-0.009561551
2016-05-12,SP500,S&P 500 Index,2064.11,-0.0001695359
2016-05-13,SP500,S&P 500 Index,2046.61,-0.00847823
2016-05-16,SP500,S&P 500 Index,2066.66,0.009796688000000001
2016-05-17,SP500,S&P 500 Index,2047.21,-0.009411321
2016-05-18,SP500,S&P 500 Index,2047.63,0.0002051573
2016-05-19,SP500,S&P 500 Index,2040.04,-0.003706724
2016-05-20,SP500,S&P 500 Index,2052.32,0.006019490000000001
2016-05-23,SP500,S&P 500 Index,2048.04,-0.002085445
2016-05-24,SP500,S&P 500 Index,2076.06,0.01368137
2016-05-25,SP500,S&P 500 Index,2090.54,0.00697475
2016-05-26,SP500,S&P 500 Index,2090.1,-0.0002104719
2016-05-27,SP500,S&P 500 Index,2099.06,0.004286876
2016-05-31,SP500,S&P 500 Index,2096.96,-0.001000448
2016-06-01,SP500,S&P 500 Index,2099.33,0.001130208
2016-06-02,SP500,S&P 500 Index,2105.26,0.002824711
2016-06-03,SP500,S&P 500 Index,2099.13,-0.002911754
2016-06-06,SP500,S&P 500 Index,2109.41,0.004897267
2016-06-07,SP500,S&P 500 Index,2112.13,0.00128946
2016-06-08,SP500,S&P 500 Index,2119.12,0.003309455
2016-06-09,SP500,S&P 500 Index,2115.48,-0.001717694
2016-06-10,SP500,S&P 500 Index,2096.07,-0.009175222
2016-06-13,SP500,S&P 500 Index,2079.06,-0.008115187000000001
2016-06-14,SP500,S&P 500 Index,2075.32,-0.00179889
2016-06-15,SP500,S&P 500 Index,2071.5,-0.00184068
2016-06-16,SP500,S&P 500 Index,2077.99,0.003132995
2016-06-17,SP500,S&P 500 Index,2071.22,-0.003257956
2016-06-20,SP500,S&P 500 Index,2083.25,0.005808171
2016-06-21,SP500,S&P 500 Index,2088.9,0.002712108
2016-06-22,SP500,S&P 500 Index,2085.45,-0.001651587
2016-06-23,SP500,S&P 500 Index,2113.32,0.01336402
2016-06-24,SP500,S&P 500 Index,2037.41,-0.03591979
2016-06-27,SP500,S&P 500 Index,2000.54,-0.0180965
2016-06-28,SP500,S&P 500 Index,2036.09,0.0177702
2016-06-29,SP500,S&P 500 Index,2070.77,0.01703265
2016-06-30,SP500,S&P 500 Index,2098.86,0.013565
2016-07-01,SP500,S&P 500 Index,2102.95,0.001948677
2016-07-05,SP500,S&P 500 Index,2088.55,-0.006847524000000001
2016-07-06,SP500,S&P 500 Index,2099.73,0.005352996
2016-07-07,SP500,S&P 500 Index,2097.9,-0.0008715406000000001
2016-07-08,SP500,S&P 500 Index,2129.9,0.01525335
2016-07-11,SP500,S&P 500 Index,2137.16,0.003408611
2016-07-12,SP500,S&P 500 Index,2152.14,0.007009302
2016-07-13,SP500,S&P 500 Index,2152.43,0.0001347496
2016-07-14,SP500,S&P 500 Index,2163.75,0.005259172
2016-07-15,SP500,S&P 500 Index,2161.74,-0.0009289428
2016-07-18,SP500,S&P 500 Index,2166.89,0.00238234
2016-07-19,SP500,S&P 500 Index,2163.78,-0.001435237
2016-07-20,SP500,S&P 500 Index,2173.02,0.004270305
2016-07-21,SP500,S&P 500 Index,2165.17,-0.003612484
2016-07-22,SP500,S&P 500 Index,2175.03,0.004553915
2016-07-25,SP500,S&P 500 Index,2168.48,-0.003011453
2016-07-26,SP500,S&P 500 Index,2169.18,0.0003228068
2016-07-27,SP500,S&P 500 Index,2166.58,-0.00119861
2016-07-28,SP500,S&P 500 Index,2170.06,0.001606218
2016-07-29,SP500,S&P 500 Index,2173.6,0.001631291
2016-08-01,SP500,S&P 500 Index,2170.84,-0.001269783
2016-08-02,SP500,S&P 500 Index,2157.03,-0.006361593
2016-08-03,SP500,S&P 500 Index,2163.79,0.003133939
2016-08-04,SP500,S&P 500 Index,2164.25,0.0002125899
2016-08-05,SP500,S&P 500 Index,2182.87,0.008603442000000001
2016-08-08,SP500,S&P 500 Index,2180.89,-0.0009070627000000001
2016-08-09,SP500,S&P 500 Index,2181.74,0.0003897491
2016-08-10,SP500,S&P 500 Index,2175.49,-0.002864686
2016-08-11,SP500,S&P 500 Index,2185.79,0.004734566
2016-08-12,SP500,S&P 500 Index,2184.05,-0.0007960509000000001
2016-08-15,SP500,S&P 500 Index,2190.15,0.002792976
2016-08-16,SP500,S&P 500 Index,2178.15,-0.005479077000000001
2016-08-17,SP500,S&P 500 Index,2182.22,0.001868558
2016-08-18,SP500,S&P 500 Index,2187.02,0.002199595
2016-08-19,SP500,S&P 500 Index,2183.87,-0.001440316
2016-08-22,SP500,S&P 500 Index,2182.64,-0.0005632204
2016-08-23,SP500,S&P 500 Index,2186.9,0.001951765
2016-08-24,SP500,S&P 500 Index,2175.44,-0.005240295000000001
2016-08-25,SP500,S&P 500 Index,2172.47,-0.001365241
2016-08-26,SP500,S&P 500 Index,2169.04,-0.001578848
2016-08-29,SP500,S&P 500 Index,2180.38,0.005228119000000001
2016-08-30,SP500,S&P 500 Index,2176.12,-0.001953788
2016-08-31,SP500,S&P 500 Index,2170.95,-0.002375788
2016-09-01,SP500,S&P 500 Index,2170.86,-4.14565e-05
2016-09-02,SP500,S&P 500 Index,2179.98,0.0042011
2016-09-06,SP500,S&P 500 Index,2186.48,0.002981679
2016-09-07,SP500,S&P 500 Index,2186.16,-0.000146354
2016-09-08,SP500,S&P 500 Index,2181.3,-0.002223076
2016-09-09,SP500,S&P 500 Index,2127.81,-0.02452207
2016-09-12,SP500,S&P 500 Index,2159.04,0.01467706
2016-09-13,SP500,S&P 500 Index,2127.02,-0.01483067
2016-09-14,SP500,S&P 500 Index,2125.77,-0.0005876767
2016-09-15,SP500,S&P 500 Index,2147.26,0.01010928
2016-09-16,SP500,S&P 500 Index,2139.16,-0.003772249
2016-09-19,SP500,S&P 500 Index,2139.12,-1.869893e-05
2016-09-20,SP500,S&P 500 Index,2139.76,0.0002991885
2016-09-21,SP500,S&P 500 Index,2163.12,0.01091711
2016-09-22,SP500,S&P 500 Index,2177.18,0.006499871000000001
2016-09-23,SP500,S&P 500 Index,2164.69,-0.005736779
2016-09-26,SP500,S&P 500 Index,2146.1,-0.008587834
2016-09-27,SP500,S&P 500 Index,2159.93,0.006444248000000001
2016-09-28,SP500,S&P 500 Index,2171.37,0.005296468
2016-09-29,SP500,S&P 500 Index,2151.13,-0.009321304
2016-09-30,SP500,S&P 500 Index,2168.27,0.007967905
2016-10-03,SP500,S&P 500 Index,2161.2,-0.003260664
2016-10-04,SP500,S&P 500 Index,2150.49,-0.00495558
2016-10-05,SP500,S&P 500 Index,2159.73,0.004296695000000001
2016-10-06,SP500,S&P 500 Index,2160.77,0.0004815417
2016-10-07,SP500,S&P 500 Index,2153.74,-0.00325347
2016-10-10,SP500,S&P 500 Index,2163.66,0.004605941000000001
2016-10-11,SP500,S&P 500 Index,2136.73,-0.0124465
2016-10-12,SP500,S&P 500 Index,2139.18,0.001146612
2016-10-13,SP500,S&P 500 Index,2132.55,-0.003099318
2016-10-14,SP500,S&P 500 Index,2132.98,0.0002016365
2016-10-17,SP500,S&P 500 Index,2126.5,-0.003038003
2016-10-18,SP500,S&P 500 Index,2139.6,0.006160358
2016-10-19,SP500,S&P 500 Index,2144.29,0.002191999
2016-10-20,SP500,S&P 500 Index,2141.34,-0.001375747
2016-10-21,SP500,S&P 500 Index,2141.16,-8.405952e-05
2016-10-24,SP500,S&P 500 Index,2151.33,0.004749762
2016-10-25,SP500,S&P 500 Index,2143.16,-0.003797651
2016-10-26,SP500,S&P 500 Index,2139.43,-0.001740421
2016-10-27,SP500,S&P 500 Index,2133.04,-0.002986777
2016-10-28,SP500,S&P 500 Index,2126.41,-0.00310824
2016-10-31,SP500,S&P 500 Index,2126.15,-0.0001222718
2016-11-01,SP500,S&P 500 Index,2111.72,-0.006786915
2016-11-02,SP500,S&P 500 Index,2097.94,-0.006525486
2016-11-03,SP500,S&P 500 Index,2088.66,-0.004423387
2016-11-04,SP500,S&P 500 Index,2085.18,-0.00166614
2016-11-07,SP500,S&P 500 Index,2131.52,0.0222235
2016-11-08,SP500,S&P 500 Index,2139.56,0.003771956
2016-11-09,SP500,S&P 500 Index,2163.26,0.01107704
2016-11-10,SP500,S&P 500 Index,2167.48,0.00195076
2016-11-11,SP500,S&P 500 Index,2164.45,-0.001397937
2016-11-14,SP500,S&P 500 Index,2164.2,-0.0001155028
2016-11-15,SP500,S&P 500 Index,2180.39,0.007480824000000001
2016-11-16,SP500,S&P 500 Index,2176.94,-0.001582286
2016-11-17,SP500,S&P 500 Index,2187.12,0.004676289
2016-11-18,SP500,S&P 500 Index,2181.9,-0.0023867
2016-11-21,SP500,S&P 500 Index,2198.18,0.007461387000000001
2016-11-22,SP500,S&P 500 Index,2202.94,0.002165428
2016-11-23,SP500,S&P 500 Index,2204.72,0.0008080111
2016-11-25,SP500,S&P 500 Index,2213.35,0.003914329
2016-11-28,SP500,S&P 500 Index,2201.72,-0.005254479
2016-11-29,SP500,S&P 500 Index,2204.66,0.00133532
2016-11-30,SP500,S&P 500 Index,2198.81,-0.00265347
2016-12-01,SP500,S&P 500 Index,2191.08,-0.003515538
2016-12-02,SP500,S&P 500 Index,2191.95,0.0003970645
2016-12-05,SP500,S&P 500 Index,2204.71,0.005821301
2016-12-06,SP500,S&P 500 Index,2212.23,0.00341088
2016-12-07,SP500,S&P 500 Index,2241.35,0.01316319
2016-12-08,SP500,S&P 500 Index,2246.19,0.002159413
2016-12-09,SP500,S&P 500 Index,2259.53,0.005938945
2016-12-12,SP500,S&P 500 Index,2256.96,-0.001137405
2016-12-13,SP500,S&P 500 Index,2271.72,0.00653977
2016-12-14,SP500,S&P 500 Index,2253.28,-0.008117197000000001
2016-12-15,SP500,S&P 500 Index,2262.03,0.003883228
2016-12-16,SP500,S&P 500 Index,2258.07,-0.00175064
2016-12-19,SP500,S&P 500 Index,2262.53,0.001975138
2016-12-20,SP500,S&P 500 Index,2270.76,0.003637521
2016-12-21,SP500,S&P 500 Index,2265.18,-0.002457327
2016-12-22,SP500,S&P 500 Index,2260.96,-0.001862987
2016-12-23,SP500,S&P 500 Index,2263.79,0.001251681
2016-12-27,SP500,S&P 500 Index,2268.88,0.002248442
2016-12-28,SP500,S&P 500 Index,2249.92,-0.008356546000000001
2016-12-29,SP500,S&P 500 Index,2249.26,-0.0002933438
2016-12-30,SP500,S&P 500 Index,2238.83,-0.004637081
2017-01-03,SP500,S&P 500 Index,2257.83,0.008486575
2017-01-04,SP500,S&P 500 Index,2270.75,0.005722309
2017-01-05,SP500,S&P 500 Index,2269.0,-0.0007706705000000001
2017-01-06,SP500,S&P 500 Index,2276.98,0.003516968
2017-01-09,SP500,S&P 500 Index,2268.9,-0.00354856
2017-01-10,SP500,S&P 500 Index,2268.9,0.0
2017-01-11,SP500,S&P 500 Index,2275.32,0.002829565
2017-01-12,SP500,S&P 500 Index,2270.44,-0.002144753
2017-01-13,SP500,S&P 500 Index,2274.64,0.001849862
2017-01-17,SP500,S&P 500 Index,2267.89,-0.002967502
2017-01-18,SP500,S&P 500 Index,2271.89,0.001763754
2017-01-19,SP500,S&P 500 Index,2263.69,-0.00360933
2017-01-20,SP500,S&P 500 Index,2271.31,0.003366185
2017-01-23,SP500,S&P 500 Index,2265.2,-0.002690078
2017-01-24,SP500,S&P 500 Index,2280.07,0.006564542
2017-01-25,SP500,S&P 500 Index,2298.37,0.008026069
2017-01-26,SP500,S&P 500 Index,2296.68,-0.0007353037
