caldt,spindx,sprtrn
2017-10-30,2572.83,-0.0031924740000000003
2017-10-31,2575.26,0.0009444852
2017-11-01,2579.36,0.0015920720000000001
2017-11-02,2579.85,0.0001899696
2017-11-03,2587.84,0.0030970790000000004
2017-11-06,2591.13,0.0012713310000000001
2017-11-07,2590.64,-0.00018910669999999997
2017-11-08,2594.38,0.001443659
2017-11-09,2584.62,-0.003761978
2017-11-10,2582.3,-0.0008976174000000001
2017-11-13,2584.84,0.0009836191999999999
2017-11-14,2578.87,-0.002309621
2017-11-15,2564.62,-0.005525676
2017-11-16,2585.64,0.008196146000000001
2017-11-17,2578.85,-0.0026260420000000003
2017-11-20,2582.14,0.001275762
2017-11-21,2599.03,0.006541086000000001
2017-11-22,2597.08,-0.0007502799
2017-11-24,2602.42,0.002056155
2017-11-27,2601.42,-0.00038425769999999996
2017-11-28,2627.04,0.009848467
2017-11-29,2626.07,-0.00036923690000000004
2017-11-30,2647.58,0.008190946999999999
2017-12-01,2642.22,-0.00202449
2017-12-04,2639.44,-0.001052145
2017-12-05,2629.57,-0.00373943
2017-12-06,2629.27,-0.00011408709999999999
2017-12-07,2636.98,0.002932373
2017-12-08,2651.5,0.005506299
2017-12-11,2659.99,0.0032019609999999997
2017-12-12,2664.11,0.0015488779999999998
2017-12-13,2662.85,-0.0004729535
2017-12-14,2652.01,-0.004070826
2017-12-15,2675.81,0.008974325
2017-12-18,2690.16,0.0053628619999999995
2017-12-19,2681.47,-0.0032302909999999997
2017-12-20,2679.25,-0.0008279041
2017-12-21,2684.57,0.00198563
2017-12-22,2683.34,-0.0004581739
2017-12-26,2680.5,-0.001058382
2017-12-27,2682.62,0.0007908972
2017-12-28,2687.54,0.001834028
2017-12-29,2673.61,-0.005183178
2018-01-02,2695.81,0.00830338
2018-01-03,2713.06,0.006398819
2018-01-04,2723.99,0.004028660999999999
2018-01-05,2743.15,0.007033800000000001
2018-01-08,2747.71,0.0016623229999999998
2018-01-09,2751.29,0.001302903
2018-01-10,2748.23,-0.0011122060000000001
2018-01-11,2767.56,0.007033618
2018-01-12,2786.24,0.006749628000000001
2018-01-16,2776.42,-0.003524463
2018-01-17,2802.56,0.009415001999999999
2018-01-18,2798.03,-0.001616379
2018-01-19,2810.3,0.0043852280000000006
2018-01-22,2832.97,0.008066755
2018-01-23,2839.13,0.0021743970000000002
2018-01-24,2837.54,-0.0005600307
2018-01-25,2839.25,0.0006026347
2018-01-26,2872.87,0.01184116
2018-01-29,2853.53,-0.006731944
2018-01-30,2822.43,-0.01089878
2018-01-31,2823.81,0.0004889404
2018-02-01,2821.98,-0.0006480606
2018-02-02,2762.13,-0.02120851
2018-02-05,2648.94,-0.04097924
2018-02-06,2695.14,0.01744094
2018-02-07,2681.66,-0.005001595
2018-02-08,2581.0,-0.03753645
2018-02-09,2619.55,0.01493607
2018-02-12,2656.0,0.013914600000000001
2018-02-13,2662.94,0.002612952
2018-02-14,2698.63,0.01340248
2018-02-15,2731.2,0.01206909
2018-02-16,2732.22,0.00037346220000000004
2018-02-20,2716.26,-0.0058414040000000006
2018-02-21,2701.33,-0.0054965280000000005
2018-02-22,2703.96,0.0009735945
2018-02-23,2747.3,0.01602834
2018-02-26,2779.6,0.011757
2018-02-27,2744.28,-0.01270686
2018-02-28,2713.83,-0.01109581
2018-03-01,2677.67,-0.01332434
2018-03-02,2691.25,0.005071573
2018-03-05,2720.94,0.01103205
2018-03-06,2728.12,0.0026387940000000003
2018-03-07,2726.8,-0.00048384970000000003
2018-03-08,2738.97,0.004463107
2018-03-09,2786.57,0.0173788
2018-03-12,2783.02,-0.001273968
2018-03-13,2765.31,-0.006363591
2018-03-14,2749.48,-0.005724494
2018-03-15,2747.33,-0.000781966
2018-03-16,2752.01,0.0017034720000000001
2018-03-19,2712.92,-0.01420416
2018-03-20,2716.94,0.0014817979999999999
2018-03-21,2711.93,-0.0018439860000000001
2018-03-22,2643.69,-0.02516289
2018-03-23,2588.26,-0.02096691
2018-03-26,2658.55,0.02715724
2018-03-27,2612.62,-0.01727634
2018-03-28,2605.0,-0.0029166120000000003
2018-03-29,2640.87,0.01376967
2018-04-02,2581.88,-0.02233734
2018-04-03,2614.45,0.01261484
2018-04-04,2644.69,0.01156649
2018-04-05,2662.84,0.006862808000000001
2018-04-06,2604.47,-0.02192021
2018-04-09,2613.16,0.003336571
2018-04-10,2656.87,0.01672687
2018-04-11,2642.19,-0.0055252980000000005
2018-04-12,2663.99,0.008250730999999999
2018-04-13,2656.3,-0.002886647
2018-04-16,2677.84,0.008109024000000001
2018-04-17,2706.39,0.01066158
2018-04-18,2708.64,0.0008313658
2018-04-19,2693.13,-0.005726121000000001
2018-04-20,2670.14,-0.008536535000000001
2018-04-23,2670.29,5.617683000000001e-05
2018-04-24,2634.56,-0.01338057
2018-04-25,2639.4,0.001837119
2018-04-26,2666.94,0.01043419
2018-04-27,2669.91,0.001113636
2018-04-30,2648.05,-0.008187541999999999
2018-05-01,2654.8,0.002549045
2018-05-02,2635.67,-0.0072058159999999994
2018-05-03,2629.73,-0.002253696
2018-05-04,2663.42,0.0128112
2018-05-07,2672.63,0.00345796
2018-05-08,2671.92,-0.0002656559
2018-05-09,2697.79,0.009682175999999999
2018-05-10,2723.07,0.009370633
2018-05-11,2727.72,0.0017076320000000002
2018-05-14,2730.13,0.0008835217
2018-05-15,2711.45,-0.006842165000000001
2018-05-16,2722.46,0.004060558000000001
2018-05-17,2720.13,-0.0008558436
2018-05-18,2712.97,-0.002632227
2018-05-21,2733.01,0.007386738
2018-05-22,2724.44,-0.003135737
2018-05-23,2733.29,0.003248374
2018-05-24,2727.76,-0.002023203
2018-05-25,2721.33,-0.002357245
2018-05-29,2689.86,-0.0115642
2018-05-30,2724.01,0.01269583
2018-05-31,2705.27,-0.006879563000000001
2018-06-01,2734.62,0.01084919
2018-06-04,2746.87,0.004479599
2018-06-05,2748.8,0.0007026179
2018-06-06,2772.35,0.008567375
2018-06-07,2770.37,-0.0007141955
2018-06-08,2779.03,0.0031259359999999997
2018-06-11,2782.0,0.001068718
2018-06-12,2786.85,0.00174335
2018-06-13,2775.63,-0.004026051
2018-06-14,2782.49,0.002471511
2018-06-15,2779.66,-0.001017075
2018-06-18,2773.75,-0.002126159
2018-06-19,2762.59,-0.004023434
2018-06-20,2767.32,0.001712161
2018-06-21,2749.76,-0.0063454900000000005
2018-06-22,2754.88,0.001861981
2018-06-25,2717.07,-0.01372474
2018-06-26,2723.06,0.002204581
2018-06-27,2699.63,-0.008604291
2018-06-28,2716.31,0.006178624000000001
2018-06-29,2718.37,0.0007583818
2018-07-02,2726.71,0.003068015
2018-07-03,2713.22,-0.004947354
2018-07-05,2736.61,0.008620753
2018-07-06,2759.82,0.008481296000000001
2018-07-09,2784.17,0.008823039000000001
2018-07-10,2793.84,0.0034732070000000003
2018-07-11,2774.02,-0.007094179000000002
2018-07-12,2798.29,0.008749036
2018-07-13,2801.31,0.0010792310000000002
2018-07-16,2798.43,-0.00102809
2018-07-17,2809.55,0.003973657
2018-07-18,2815.62,0.002160488
2018-07-19,2804.49,-0.0039529479999999995
2018-07-20,2801.83,-0.0009484789999999999
2018-07-23,2806.98,0.001838084
2018-07-24,2820.4,0.0047809390000000005
2018-07-25,2846.07,0.009101545
2018-07-26,2837.44,-0.0030322509999999997
2018-07-27,2818.82,-0.0065622530000000005
2018-07-30,2802.6,-0.005754181000000001
2018-07-31,2816.29,0.00488475
2018-08-01,2813.36,-0.001040376
2018-08-02,2827.22,0.0049264930000000005
2018-08-03,2840.35,0.004644138
2018-08-06,2850.4,0.003538296
2018-08-07,2858.45,0.002824165
2018-08-08,2857.7,-0.00026238
2018-08-09,2853.58,-0.001441719
2018-08-10,2833.28,-0.007113871000000002
2018-08-13,2821.93,-0.004005958
2018-08-14,2839.96,0.0063892440000000005
2018-08-15,2818.37,-0.0076022200000000015
2018-08-16,2840.69,0.007919470999999999
2018-08-17,2850.13,0.003323136
2018-08-20,2857.05,0.002427959
2018-08-21,2862.96,0.0020685670000000003
2018-08-22,2861.82,-0.0003981893
2018-08-23,2856.98,-0.0016912320000000002
2018-08-24,2874.69,0.006198853000000001
2018-08-27,2896.74,0.007670392000000002
2018-08-28,2897.52,0.0002692682
2018-08-29,2914.04,0.005701426999999999
2018-08-30,2901.13,-0.004430275
2018-08-31,2901.52,0.0001344304
2018-09-04,2896.72,-0.001654305
2018-09-05,2888.6,-0.0028031709999999997
2018-09-06,2878.05,-0.003652288
2018-09-07,2871.68,-0.002213304
2018-09-10,2877.13,0.0018978439999999999
2018-09-11,2887.89,0.0037398379999999997
2018-09-12,2888.92,0.0003566618
2018-09-13,2904.18,0.005282251
2018-09-14,2904.98,0.000275465
2018-09-17,2888.8,-0.0055697459999999996
2018-09-18,2904.31,0.005369011
2018-09-19,2907.95,0.00125331
2018-09-20,2930.75,0.007840575
2018-09-21,2929.67,-0.00036850639999999997
2018-09-24,2919.37,-0.0035157540000000003
2018-09-25,2915.56,-0.001305076
2018-09-26,2905.97,-0.003289248
2018-09-27,2914.0,0.002763277
2018-09-28,2913.98,-6.863417999999999e-06
2018-10-01,2924.59,0.003641068
2018-10-02,2923.43,-0.0003966368
2018-10-03,2925.51,0.000711493
2018-10-04,2901.61,-0.008169516
2018-10-05,2885.57,-0.005527966
2018-10-08,2884.43,-0.00039506919999999997
2018-10-09,2880.34,-0.001417958
2018-10-10,2785.68,-0.03286418
2018-10-11,2728.37,-0.02057307
2018-10-12,2767.13,0.01420628
2018-10-15,2750.79,-0.005905035
2018-10-16,2809.92,0.02149564
2018-10-17,2809.21,-0.0002526762
2018-10-18,2768.78,-0.01439195
2018-10-19,2767.78,-0.0003611699
2018-10-22,2755.88,-0.0042994750000000005
2018-10-23,2740.69,-0.005511851000000001
2018-10-24,2656.1,-0.03086449
2018-10-25,2705.57,0.01862505
2018-10-26,2658.69,-0.01732722
2018-10-29,2641.25,-0.006559621999999999
2018-10-30,2682.63,0.01566682
2018-10-31,2711.74,0.01085129
2018-11-01,2740.37,0.010557799999999999
2018-11-02,2723.06,-0.006316665000000001
2018-11-05,2738.31,0.005600317
2018-11-06,2755.45,0.006259335
2018-11-07,2813.89,0.02120888
2018-11-08,2806.83,-0.0025089820000000003
2018-11-09,2781.01,-0.00919899
2018-11-12,2726.22,-0.01970148
2018-11-13,2722.18,-0.001481905
2018-11-14,2701.58,-0.007567464
2018-11-15,2730.2,0.010593799999999999
2018-11-16,2736.27,0.00222328
2018-11-19,2690.73,-0.01664309
2018-11-20,2641.89,-0.01815121
2018-11-21,2649.93,0.0030432759999999997
2018-11-23,2632.56,-0.006554890000000001
2018-11-26,2673.45,0.01553241
2018-11-27,2682.17,0.003261703
2018-11-28,2743.79,0.02297394
2018-11-29,2737.76,-0.00219769
2018-11-30,2760.17,0.008185524000000001
2018-12-03,2790.37,0.01094136
2018-12-04,2700.06,-0.03236488
2018-12-06,2695.95,-0.0015221879999999998
2018-12-07,2633.08,-0.02332016
2018-12-10,2637.72,0.001762195
2018-12-11,2636.78,-0.00035636839999999995
2018-12-12,2651.07,0.005419489
2018-12-13,2650.54,-0.0001999193
2018-12-14,2599.95,-0.01908668
2018-12-17,2545.94,-0.02077348
2018-12-18,2546.16,8.641208999999999e-05
2018-12-19,2506.96,-0.01539573
2018-12-20,2467.42,-0.01577209
2018-12-21,2416.62,-0.02058831
2018-12-24,2351.1,-0.02711225
2018-12-26,2467.7,0.04959381
2018-12-27,2488.83,0.008562629
2018-12-28,2485.74,-0.001241547
2018-12-31,2506.85,0.008492441
2019-01-02,2510.03,0.001268524
2019-01-03,2447.89,-0.02475668
2019-01-04,2531.94,0.03433569
2019-01-07,2549.69,0.007010435000000001
2019-01-08,2574.41,0.009695295999999999
2019-01-09,2584.96,0.004098027000000001
2019-01-10,2596.64,0.004518445
2019-01-11,2596.26,-0.000146343
2019-01-14,2582.61,-0.005257563000000001
2019-01-15,2610.3,0.01072171
2019-01-16,2616.1,0.002221967
2019-01-17,2635.96,0.0075914530000000015
2019-01-18,2670.71,0.01318305
2019-01-22,2632.9,-0.01415728
2019-01-23,2638.7,0.002202894
2019-01-24,2642.33,0.001375677
2019-01-25,2664.76,0.00848872
2019-01-28,2643.85,-0.00784686
2019-01-29,2640.0,-0.00145621
2019-01-30,2681.05,0.01554924
2019-01-31,2704.1,0.008597378000000001
2019-02-01,2706.53,0.0008986354000000002
2019-02-04,2724.87,0.006776204
2019-02-05,2737.7,0.004708481
2019-02-06,2731.61,-0.002224495
2019-02-07,2706.05,-0.009357119
2019-02-08,2707.88,0.0006762624000000001
2019-02-11,2709.8,0.0007090417999999999
2019-02-12,2744.73,0.01289025
2019-02-13,2753.03,0.003023977
2019-02-14,2745.73,-0.0026516240000000004
2019-02-15,2775.6,0.01087871
2019-02-19,2779.76,0.001498775
2019-02-20,2784.7,0.001777132
2019-02-21,2774.88,-0.003526412
2019-02-22,2792.67,0.0064110880000000006
2019-02-25,2796.11,0.001231796
2019-02-26,2793.9,-0.0007903838
2019-02-27,2792.38,-0.0005440423999999999
2019-02-28,2784.49,-0.0028255470000000003
2019-03-01,2803.69,0.006895338000000001
2019-03-04,2792.81,-0.0038805999999999997
2019-03-05,2789.65,-0.0011314769999999999
2019-03-06,2771.45,-0.006524116000000001
2019-03-07,2748.93,-0.008125710000000001
2019-03-08,2743.07,-0.0021317379999999998
2019-03-11,2783.3,0.01466605
2019-03-12,2791.52,0.002953329
2019-03-13,2810.92,0.006949619000000001
2019-03-14,2808.48,-0.0008680432
2019-03-15,2822.48,0.004984903000000001
2019-03-18,2832.94,0.003705961
2019-03-19,2832.57,-0.0001306064
2019-03-20,2824.23,-0.002944323
2019-03-21,2854.88,0.01085252
2019-03-22,2800.71,-0.01897453
2019-03-25,2798.36,-0.0008390730000000001
2019-03-26,2818.46,0.007182778000000002
2019-03-27,2805.37,-0.00464438
2019-03-28,2815.44,0.003589544
2019-03-29,2834.4,0.006734294
2019-04-01,2867.19,0.01156859
2019-04-02,2867.24,1.7438679999999998e-05
2019-04-03,2873.4,0.002148408
2019-04-04,2879.39,0.0020846379999999998
2019-04-05,2892.74,0.004636399
2019-04-08,2895.77,0.00104745
2019-04-09,2878.2,-0.006067471
2019-04-10,2888.21,0.003477868
2019-04-11,2888.32,3.808587e-05
2019-04-12,2907.41,0.006609378000000001
2019-04-15,2905.58,-0.0006294262000000001
2019-04-16,2907.06,0.0005093648
2019-04-17,2900.45,-0.002273775
2019-04-18,2905.03,0.001579065
2019-04-22,2907.97,0.001012038
2019-04-23,2933.68,0.008841219
2019-04-24,2927.25,-0.0021917860000000003
2019-04-25,2926.17,-0.00036894699999999995
2019-04-26,2939.88,0.004685306
2019-04-29,2943.03,0.001071472
2019-04-30,2945.83,0.0009514004
2019-05-01,2923.73,-0.00750213
2019-05-02,2917.52,-0.002123999
2019-05-03,2945.64,0.009638323
2019-05-06,2932.47,-0.004471015
2019-05-07,2884.05,-0.01651168
2019-05-08,2879.42,-0.0016053810000000001
2019-05-09,2870.72,-0.003021442
2019-05-10,2881.4,0.003720321
2019-05-13,2811.87,-0.02413063
2019-05-14,2834.41,0.008016018
2019-05-15,2850.96,0.005838958000000001
2019-05-16,2876.32,0.008895249000000001
2019-05-17,2859.53,-0.00583732
2019-05-20,2840.23,-0.006749361000000001
2019-05-21,2864.36,0.008495790999999999
2019-05-22,2856.27,-0.0028243659999999996
2019-05-23,2822.24,-0.01191414
2019-05-24,2826.06,0.001353535
2019-05-28,2802.39,-0.008375619
2019-05-29,2783.02,-0.006911957000000001
2019-05-30,2788.86,0.00209844
2019-05-31,2752.06,-0.01319536
2019-06-03,2744.45,-0.0027652009999999997
2019-06-04,2803.27,0.02143235
2019-06-05,2826.15,0.008161897000000001
2019-06-06,2843.49,0.006135555
2019-06-07,2873.34,0.01049766
2019-06-10,2886.73,0.004660082
2019-06-11,2885.72,-0.0003498768
2019-06-12,2879.84,-0.00203762
2019-06-13,2891.64,0.00409745
2019-06-14,2886.98,-0.001611542
2019-06-17,2889.67,0.0009317696
2019-06-18,2917.75,0.009717372
2019-06-19,2926.46,0.0029851770000000003
2019-06-20,2954.18,0.009472195
2019-06-21,2950.46,-0.001259233
2019-06-24,2945.35,-0.001731933
2019-06-25,2917.38,-0.009496325
2019-06-26,2913.78,-0.001233984
2019-06-27,2924.92,0.0038232120000000003
2019-06-28,2941.76,0.005757423
2019-07-01,2964.33,0.007672278
2019-07-02,2973.01,0.002928149
2019-07-03,2995.82,0.007672359
2019-07-05,2990.41,-0.001805849
2019-07-08,2975.95,-0.004835458
2019-07-09,2979.63,0.00123658
2019-07-10,2993.07,0.0045106270000000006
2019-07-11,2999.91,0.002285279
2019-07-12,3013.77,0.0046201390000000005
2019-07-15,3014.3,0.0001758595
2019-07-16,3004.04,-0.003403775
2019-07-17,2984.42,-0.006531205
2019-07-18,2995.11,0.003581936
2019-07-19,2976.61,-0.006176735
2019-07-22,2985.03,0.0028287209999999998
2019-07-23,3005.47,0.006847501999999999
2019-07-24,3019.56,0.004688119
2019-07-25,3003.67,-0.005262356
2019-07-26,3025.86,0.0073876290000000015
2019-07-29,3020.97,-0.001616069
2019-07-30,3013.18,-0.002578642
2019-07-31,2980.38,-0.01088551
2019-08-01,2953.56,-0.008998852
2019-08-02,2932.05,-0.007282736999999999
2019-08-05,2844.74,-0.029777800000000004
2019-08-06,2881.77,0.01301701
2019-08-07,2883.98,0.0007668897999999999
2019-08-08,2938.09,0.01876227
2019-08-09,2918.65,-0.006616544
2019-08-12,2883.09,-0.01218371
2019-08-13,2926.32,0.01499433
2019-08-14,2840.6,-0.02929276
2019-08-15,2847.6,0.002464268
2019-08-16,2888.68,0.01442618
2019-08-19,2923.65,0.01210588
2019-08-20,2900.51,-0.007914764000000001
2019-08-21,2924.43,0.008246826
2019-08-22,2922.95,-0.0005060815
2019-08-23,2847.11,-0.02594639
2019-08-26,2878.38,0.01098307
2019-08-27,2869.16,-0.0032031909999999998
2019-08-28,2887.94,0.00654547
2019-08-29,2924.58,0.01268724
2019-08-30,2926.46,0.0006428274
2019-09-03,2906.27,-0.006899120000000001
2019-09-04,2937.78,0.01084208
2019-09-05,2976.0,0.01300982
2019-09-06,2978.71,0.0009106183
2019-09-09,2978.43,-9.400042e-05
2019-09-10,2979.39,0.0003223175
2019-09-11,3000.93,0.007229668000000002
2019-09-12,3009.57,0.002879107
2019-09-13,3007.39,-0.0007243560000000001
2019-09-16,2997.96,-0.003135609
2019-09-17,3005.7,0.002581756
2019-09-18,3006.73,0.00034268220000000004
2019-09-19,3006.79,1.995523e-05
2019-09-20,2992.07,-0.004895587000000001
2019-09-23,2991.78,-9.692286e-05
2019-09-24,2966.6,-0.008416395
2019-09-25,2984.87,0.006158565
2019-09-26,2977.62,-0.002428917
2019-09-27,2961.79,-0.0053163260000000006
2019-09-30,2976.74,0.005047623
2019-10-01,2940.25,-0.01225838
2019-10-02,2887.61,-0.01790324
2019-10-03,2910.63,0.007971991000000001
2019-10-04,2952.01,0.01421685
2019-10-07,2938.79,-0.004478305
2019-10-08,2893.06,-0.01556083
2019-10-09,2919.4,0.009104547
2019-10-10,2938.13,0.0064157020000000006
2019-10-11,2970.27,0.01093893
2019-10-14,2966.15,-0.001387079
2019-10-15,2995.68,0.009955666
2019-10-16,2989.69,-0.001999546
2019-10-17,2997.95,0.0027628279999999997
2019-10-18,2986.2,-0.003919345
2019-10-21,3006.72,0.006871609000000001
2019-10-22,2995.99,-0.003568673
2019-10-23,3004.52,0.0028471390000000003
2019-10-24,3010.29,0.00192044
2019-10-25,3022.55,0.004072697
2019-10-28,3039.42,0.00558138
2019-10-29,3036.89,-0.0008323956000000001
2019-10-30,3046.77,0.0032533279999999998
2019-10-31,3037.56,-0.0030228729999999997
2019-11-01,3066.91,0.009662361
2019-11-04,3078.27,0.003704054
2019-11-05,3074.62,-0.001185731
2019-11-06,3076.78,0.0007025258
2019-11-07,3085.18,0.002730127
2019-11-08,3093.08,0.002560629
2019-11-11,3087.01,-0.001962445
2019-11-12,3091.84,0.001564621
2019-11-13,3094.04,0.0007115504000000001
2019-11-14,3096.63,0.0008370933
2019-11-15,3120.46,0.0076954630000000005
2019-11-18,3122.03,0.000503131
2019-11-19,3120.18,-0.0005925632
2019-11-20,3108.46,-0.0037561929999999997
2019-11-21,3103.54,-0.001582777
2019-11-22,3110.29,0.002174936
2019-11-25,3133.64,0.007507339000000002
2019-11-26,3140.52,0.00219553
2019-11-27,3153.63,0.004174468000000001
2019-11-29,3140.98,-0.0040112509999999995
2019-12-02,3113.87,-0.008631065
2019-12-03,3093.2,-0.006638041999999999
2019-12-04,3112.76,0.006323548000000001
2019-12-05,3117.43,0.001500276
2019-12-06,3145.91,0.009135731
2019-12-09,3135.96,-0.003162837
2019-12-10,3132.52,-0.0010969530000000001
2019-12-11,3141.63,0.002908202
2019-12-12,3168.57,0.008575167
2019-12-13,3168.8,7.258795e-05
2019-12-16,3191.45,0.0071478159999999995
2019-12-17,3192.52,0.00033527080000000004
2019-12-18,3191.14,-0.0004322604
2019-12-19,3205.37,0.004459221
2019-12-20,3221.22,0.004944827000000001
2019-12-23,3224.01,0.0008661314
2019-12-24,3223.38,-0.0001954088
2019-12-26,3239.91,0.005128157
2019-12-27,3240.02,3.395156e-05
2019-12-30,3221.29,-0.005780829
2019-12-31,3230.78,0.002946025
2020-01-02,3257.85,0.008378781
2020-01-03,3234.85,-0.007059871000000001
2020-01-06,3246.28,0.003533394
2020-01-07,3237.18,-0.002803209
2020-01-08,3253.05,0.004902415
2020-01-09,3274.7,0.0066552930000000005
2020-01-10,3265.35,-0.002855223
2020-01-13,3288.13,0.006976281000000001
2020-01-14,3283.15,-0.0015145389999999999
2020-01-15,3289.29,0.001870155
2020-01-16,3316.81,0.008366548
2020-01-17,3329.62,0.003862145
2020-01-21,3320.79,-0.002651954
2020-01-22,3321.75,0.0002890878
2020-01-23,3325.54,0.001140965
2020-01-24,3295.47,-0.00904214
2020-01-27,3243.63,-0.01573068
2020-01-28,3276.24,0.01005355
2020-01-29,3273.4,-0.0008668473
2020-01-30,3283.66,0.0031343559999999996
2020-01-31,3225.52,-0.01770585
2020-02-03,3248.92,0.007254644
2020-02-04,3297.59,0.01498036
2020-02-05,3334.69,0.01125064
2020-02-06,3345.78,0.003325647
2020-02-07,3327.71,-0.005400833000000001
2020-02-10,3352.09,0.007326359
2020-02-11,3357.75,0.001688499
2020-02-12,3379.45,0.006462661000000001
2020-02-13,3373.94,-0.0016304429999999999
2020-02-14,3380.16,0.001843542
2020-02-18,3370.29,-0.00291998
2020-02-19,3386.15,0.004705826000000001
2020-02-20,3373.23,-0.003815543
2020-02-21,3337.75,-0.01051811
2020-02-24,3225.89,-0.03351359
2020-02-25,3128.21,-0.03028002
2020-02-26,3116.39,-0.003778519
2020-02-27,2978.76,-0.04416328
2020-02-28,2954.22,-0.008238328000000001
2020-03-02,3090.23,0.04603922
2020-03-03,3003.37,-0.02810794
2020-03-04,3130.12,0.04220259
2020-03-05,3023.94,-0.03392202
2020-03-06,2972.37,-0.01705391
2020-03-09,2746.56,-0.07596968
2020-03-10,2882.23,0.04939634
2020-03-11,2741.38,-0.04886841
2020-03-12,2480.64,-0.09511268
2020-03-13,2711.02,0.0928712
2020-03-16,2386.13,-0.1198405
2020-03-17,2529.19,0.05995482
2020-03-18,2398.1,-0.05183082
2020-03-19,2409.39,0.004707894000000001
2020-03-20,2304.92,-0.04335952
2020-03-23,2237.4,-0.02929386
2020-03-24,2447.33,0.09382766
2020-03-25,2475.56,0.01153502
2020-03-26,2630.07,0.06241416
2020-03-27,2541.47,-0.03368732
2020-03-30,2626.65,0.03351603
2020-03-31,2584.59,-0.01601279
2020-04-01,2470.5,-0.044142400000000005
2020-04-02,2526.9,0.02282939
2020-04-03,2488.65,-0.01513712
2020-04-06,2663.68,0.07033131000000001
2020-04-07,2659.41,-0.001603045
2020-04-08,2749.98,0.03405643
2020-04-09,2789.82,0.01448738
2020-04-13,2761.63,-0.01010459
2020-04-14,2846.06,0.03057252
2020-04-15,2783.36,-0.02203046
2020-04-16,2799.55,0.005816711
2020-04-17,2874.56,0.02679359
2020-04-20,2823.16,-0.017881
2020-04-21,2736.56,-0.03067485
2020-04-22,2799.31,0.02293025
2020-04-23,2797.8,-0.0005394187
2020-04-24,2836.74,0.01391808
2020-04-27,2878.48,0.01471407
2020-04-28,2863.39,-0.005242350000000001
2020-04-29,2939.51,0.02658387
2020-04-30,2912.43,-0.009212419
2020-05-01,2830.71,-0.02805904
2020-05-04,2842.74,0.004249817
2020-05-05,2868.44,0.009040574
2020-05-06,2848.42,-0.006979404000000001
2020-05-07,2881.19,0.01150462
2020-05-08,2929.8,0.0168715
2020-05-11,2930.32,0.0001774865
2020-05-12,2870.12,-0.02054383
2020-05-13,2820.0,-0.01746268
2020-05-14,2852.5,0.01152482
2020-05-15,2863.7,0.003926381
2020-05-18,2953.91,0.0315012
2020-05-19,2922.94,-0.01048441
2020-05-20,2971.61,0.01665104
2020-05-21,2948.51,-0.007773564
2020-05-22,2955.45,0.002353731
2020-05-26,2991.77,0.01228916
2020-05-27,3036.13,0.01482734
2020-05-28,3029.73,-0.002107947
2020-05-29,3044.31,0.00481231
2020-06-01,3055.73,0.00375126
2020-06-02,3080.82,0.008210804
2020-06-03,3122.87,0.01364896
2020-06-04,3112.35,-0.0033686959999999996
2020-06-05,3193.93,0.02621171
2020-06-08,3232.39,0.01204159
2020-06-09,3207.18,-0.007799183
2020-06-10,3190.14,-0.005313079
2020-06-11,3002.1,-0.05894412
2020-06-12,3041.31,0.01306086
2020-06-15,3066.59,0.008312208
2020-06-16,3124.74,0.01896243
2020-06-17,3113.49,-0.0036003
2020-06-18,3115.34,0.0005941885
2020-06-19,3097.74,-0.005649464000000001
2020-06-22,3117.86,0.006495058000000001
2020-06-23,3131.29,0.0043074409999999995
2020-06-24,3050.33,-0.02585516
2020-06-25,3083.76,0.01095947
2020-06-26,3009.05,-0.02422692
2020-06-29,3053.24,0.0146857
2020-06-30,3100.29,0.01540986
2020-07-01,3115.86,0.005022111
2020-07-02,3130.01,0.004541283
2020-07-06,3179.72,0.01588174
2020-07-07,3145.32,-0.01081856
2020-07-08,3169.94,0.007827503000000001
2020-07-09,3152.05,-0.00564364
2020-07-10,3185.04,0.0104662
2020-07-13,3155.22,-0.00936252
2020-07-14,3197.52,0.01340635
2020-07-15,3226.56,0.009082039
2020-07-16,3215.57,-0.003406104
2020-07-17,3224.73,0.00284864
2020-07-20,3251.84,0.008406905000000001
2020-07-21,3257.3,0.001679049
2020-07-22,3276.02,0.005747091
2020-07-23,3235.66,-0.01231983
2020-07-24,3215.63,-0.006190391000000001
2020-07-27,3239.41,0.007395129
2020-07-28,3218.44,-0.006473401
2020-07-29,3258.44,0.01242838
2020-07-30,3246.22,-0.003750261
2020-07-31,3271.12,0.00767046
2020-08-03,3294.61,0.0071810269999999995
2020-08-04,3306.51,0.00361196
2020-08-05,3327.77,0.006429740000000001
2020-08-06,3349.16,0.006427728000000001
2020-08-07,3351.28,0.0006329945000000001
2020-08-10,3360.47,0.002742236
2020-08-11,3333.69,-0.007969123
2020-08-12,3380.35,0.0139965
2020-08-13,3373.43,-0.002047125
2020-08-14,3372.85,-0.0001719318
2020-08-17,3381.99,0.002709874
2020-08-18,3389.78,0.002303377
2020-08-19,3374.85,-0.0044044159999999995
2020-08-20,3385.51,0.0031586590000000003
2020-08-21,3397.16,0.0034411359999999996
2020-08-24,3431.28,0.01004368
2020-08-25,3443.62,0.003596326
2020-08-26,3478.73,0.01019567
2020-08-27,3484.55,0.001673024
2020-08-28,3508.01,0.006732576999999999
2020-08-31,3500.31,-0.0021949770000000003
2020-09-01,3526.65,0.007525048
